MAP,120,-16,32,1
MAP,120,-30,32,1
MAP,120,-31,29,1
MAP,120,-29,31,1
MAP,120,-26,32,1
MAP,120,-27,28,1
MAP,120,-23,33,2
MAP,120,-24,29,2
MAP,120,-22,30,1
MAP,120,-19,32,1
MAP,120,-30,33,2
MAP,120,-27,29,1
MAP,120,-26,33,2
MAP,120,-25,30,1
MAP,120,-23,27,2
MAP,120,-30,27,2
MAP,120,-15,31,1
MAP,120,-19,33,2
MAP,120,-18,30,1
MAP,120,-32,30,1
MAP,120,-29,32,1
MAP,120,-28,30,2
MAP,120,-33,27,2
MAP,120,-26,27,2
MAP,120,-32,31,1
MAP,120,-25,31,2
MAP,120,-23,28,1
MAP,120,-22,32,1
MAP,120,-18,31,1
MAP,120,-20,29,1
MAP,120,-30,28,1
MAP,120,-15,32,1
MAP,120,-29,33,2
MAP,120,-29,27,2
MAP,120,-28,31,1
MAP,120,-26,28,1
MAP,120,-25,32,1
MAP,120,-33,28,2
MAP,120,-23,29,2
MAP,120,-30,29,1
MAP,120,-21,30,1
MAP,120,-32,32,1
MAP,120,-18,32,1
MAP,120,-26,29,1
MAP,120,-25,33,2
MAP,120,-31,30,1
MAP,120,-24,30,1
MAP,120,-29,28,1
MAP,120,-22,27,2
MAP,120,-32,33,2
MAP,120,-21,31,1
MAP,120,-33,29,2
MAP,120,-18,33,2
MAP,120,-28,32,2
MAP,120,-27,30,1
MAP,120,-25,27,2
MAP,120,-32,27,2
MAP,120,-24,31,2
MAP,120,-31,31,2
MAP,120,-29,29,1
MAP,120,-22,28,1
MAP,120,-21,32,1
MAP,120,-17,31,1
MAP,120,-14,32,1
MAP,120,-28,33,2
MAP,120,-27,31,2
MAP,120,-28,27,2
MAP,120,-32,28,1
MAP,120,-25,28,1
MAP,120,-24,32,1
MAP,120,-22,29,2
MAP,120,-20,30,1
MAP,120,-31,32,1
MAP,120,-17,32,1
MAP,130,-28,28,1
MAP,130,-25,29,1
MAP,130,-30,30,1
MAP,130,-24,33,2
MAP,130,-23,30,1
MAP,130,-32,29,1
MAP,130,-21,27,2
MAP,130,-20,31,1
MAP,130,-18,29,1
MAP,130,-31,33,2
MAP,130,-17,33,2
MAP,130,-27,32,1
MAP,130,-26,30,1
MAP,130,-28,29,2
MAP,130,-24,27,2
MAP,130,-30,31,1
MAP,130,-21,28,1
MAP,130,-31,27,2
MAP,130,-19,30,1
MAP,130,-20,32,1
MAP,130,-16,31,1
MAP,130,-13,32,1
MAP,130,-33,30,2
MAP,130,-27,33,2
MAP,130,-33,31,2
MAP,130,-27,27,2
MAP,130,-24,28,1
MAP,130,-29,30,1
MAP,130,-23,32,1
MAP,130,-21,29,1
MAP,130,-20,33,2
MAP,130,-19,31,1
MAP,130,-31,28,2
MAP,130,-16,32,1
MAP,130,-30,32,1
MAP,130,-31,29,1
MAP,130,-29,31,1
MAP,130,-26,32,1
MAP,130,-27,28,1
MAP,130,-23,33,2
MAP,130,-24,29,2
MAP,130,-22,30,1
MAP,130,-19,32,1
MAP,130,-30,33,2
MAP,130,-16,33,2
MAP,130,-27,29,1
MAP,130,-26,33,2
MAP,130,-25,30,1
MAP,130,-23,27,2
MAP,130,-30,27,2
MAP,130,-15,31,1
MAP,130,-19,33,2
MAP,130,-18,30,1
MAP,130,-29,32,1
MAP,130,-32,30,1
MAP,130,-12,32,1
MAP,130,-28,30,2
MAP,130,-33,27,2
MAP,130,-26,27,2
MAP,130,-32,31,1
MAP,130,-25,31,2
MAP,130,-23,28,1
MAP,130,-22,32,1
MAP,130,-18,31,1
MAP,130,-20,29,1
MAP,130,-30,28,1
MAP,130,-15,32,1
MAP,130,-29,33,2
MAP,130,-29,27,2
MAP,130,-28,31,1
MAP,130,-26,28,1
MAP,130,-25,32,1
MAP,130,-33,28,2
MAP,130,-23,29,2
MAP,130,-30,29,1
MAP,130,-21,30,1
MAP,130,-32,32,1
MAP,130,-18,32,1
MAP,130,-26,29,1
MAP,130,-25,33,2
MAP,130,-31,30,1
MAP,130,-24,30,1
MAP,130,-29,28,1
MAP,130,-22,27,2
MAP,130,-32,33,2
MAP,130,-21,31,1
MAP,130,-33,29,2
MAP,130,-18,33,2
MAP,130,-28,32,1
MAP,130,-27,30,1
MAP,130,-25,27,2
MAP,130,-32,27,2
MAP,130,-24,31,2
MAP,130,-31,31,2
MAP,130,-29,29,1
MAP,130,-22,28,1
MAP,130,-21,32,1
MAP,130,-17,31,1
MAP,130,-28,33,2
MAP,130,-14,32,1
MAP,130,-27,31,2
MAP,130,-28,27,2
MAP,130,-32,28,1
MAP,130,-25,28,1
MAP,130,-24,32,1
MAP,130,-22,29,2
MAP,130,-20,30,1
MAP,130,-31,32,1
MAP,130,-17,32,1
MAP,130,-18,28,1
MAP,140,-28,28,1
MAP,140,-25,29,1
MAP,140,-30,30,1
