4,39,-4.410371,4.511570,0
5,39,-4.172109,4.814867,0
6,39,-4.820130,4.193414,0
7,39,-4.756734,4.661498,0
8,39,-4.183875,4.362315,0
9,39,-4.218195,4.610711,0
0,40,-4.385256,4.216166,0
1,40,-4.644623,4.483483,0
2,40,-4.527109,4.783654,0
3,40,-3.932282,4.330178,0
4,40,-4.406969,4.510646,0
5,40,-4.168777,4.816992,0
6,40,-4.817769,4.197691,0
7,40,-4.752928,4.661416,0
8,40,-4.178977,4.362291,0
9,40,-4.212608,4.610179,0
0,41,-4.380638,4.215587,0
1,41,-4.641392,4.483621,0
2,41,-4.522117,4.783720,0
3,41,-3.929507,4.325874,0
4,41,-4.403471,4.509678,0
5,41,-4.165318,4.818847,0
6,41,-4.815350,4.201746,0
7,41,-4.748899,4.661452,0
8,41,-4.174076,4.362288,0
9,41,-4.206948,4.609584,0
0,42,-4.376015,4.214911,0
1,42,-4.638641,4.483908,0
2,42,-4.517117,4.783738,0
3,42,-3.926694,4.321533,0
4,42,-4.399873,4.508674,0
5,42,-4.161837,4.820349,0
6,42,-4.813199,4.205001,0
7,42,-4.744684,4.661588,0
8,42,-4.169159,4.362305,0
9,42,-4.201335,4.608897,0
0,43,-4.371180,4.214109,0
1,43,-4.635675,4.484433,0
2,43,-4.512117,4.783691,0
3,43,-3.923842,4.317163,0
4,43,-4.396181,4.507648,0
5,43,-4.158491,4.821422,0
6,43,-4.811252,4.207620,0
7,43,-4.740305,4.661808,0
8,43,-4.164214,4.362335,0
9,43,-4.195774,4.608134,0
0,44,-4.366306,4.213326,0
1,44,-4.632360,4.485257,0
2,44,-4.507118,4.783581,0
3,44,-3.920951,4.312771,0
4,44,-4.392399,4.506609,0
5,44,-4.154703,4.822176,0
6,44,-4.809483,4.209709,0
7,44,-4.735795,4.662092,0
8,44,-4.159231,4.362377,0
9,44,-4.190268,4.607310,0
0,45,-4.361414,4.212597,0
1,45,-4.628772,4.486328,0
2,45,-4.502121,4.783408,0
3,45,-3.918022,4.308367,0
4,45,-4.389672,4.505876,0
5,45,-4.150277,4.822544,0
6,45,-4.807966,4.211264,0
7,45,-4.731190,4.662424,0
8,45,-4.154237,4.362425,0
9,45,-4.184819,4.606442,0
0,46,-4.356502,4.211927,0
1,46,-4.625082,4.487548,0
2,46,-4.497127,4.783171,0
3,46,-3.915057,4.303962,0
4,46,-4.387065,4.504986,0
5,46,-4.145257,4.822505,0
6,46,-4.806790,4.212303,0
7,46,-4.726530,4.662788,0
8,46,-4.149238,4.362478,0
9,46,-4.179462,4.605549,0
0,47,-4.351570,4.211324,0
1,47,-4.621383,4.488850,0
2,47,-4.492136,4.782872,0
3,47,-3.912062,4.299569,0
4,47,-4.384399,4.503827,0
5,47,-4.139855,4.822081,0
6,47,-4.805871,4.213000,0
7,47,-4.721838,4.663176,0
8,47,-4.144238,4.362516,0
9,47,-4.174198,4.604639,0
0,48,-4.346616,4.210792,0
1,48,-4.617693,4.490197,0
2,48,-4.487149,4.782513,0
3,48,-3.909045,4.295198,0
4,48,-4.381585,4.502326,0
5,48,-4.134229,4.821294,0
6,48,-4.805233,4.213412,0
7,48,-4.717131,4.663580,0
8,48,-4.139237,4.362533,0
9,48,-4.169017,4.603715,0
0,49,-4.341641,4.210336,0
1,49,-4.614021,4.491562,0
2,49,-4.482166,4.782094,0
3,49,-3.906012,4.290861,0
4,49,-4.377369,4.499650,0
5,49,-4.128456,4.820164,0
6,49,-4.804909,4.213590,0
7,49,-4.712417,4.663997,0
8,49,-4.134238,4.362526,0
9,49,-4.163910,4.602779,0
0,50,-4.336655,4.209965,0
1,50,-4.610374,4.492924,0
2,50,-4.477189,4.781619,0
3,50,-3.902974,4.286566,0
4,50,-4.372995,4.496819,0
5,50,-4.122609,4.818719,0
6,50,-4.804927,4.213584,0
7,50,-4.707700,4.664423,0
8,50,-4.129238,4.362495,0
9,50,-4.158837,4.601824,0
0,51,-4.331663,4.209682,0
1,51,-4.606760,4.494267,0
2,51,-4.472217,4.781089,0
3,51,-3.899938,4.282320,0
4,51,-4.368668,4.494039,0
5,51,-4.116756,4.817008,0
6,51,-4.805309,4.213451,0
7,51,-4.702980,4.664858,0
8,51,-4.124238,4.362437,0
9,51,-4.153792,4.600852,0
0,52,-4.326667,4.209489,0
1,52,-4.603184,4.495576,0
2,52,-4.467251,4.780507,0
3,52,-3.896913,4.278129,0
4,52,-4.364398,4.491313,0
5,52,-4.110956,4.815087,0
6,52,-4.806050,4.213254,0
7,52,-4.698251,4.665301,0
8,52,-4.119239,4.362351,0
9,52,-4.148777,4.599863,0
0,53,-4.321668,4.209390,0
1,53,-4.599651,4.496841,0
2,53,-4.466628,4.780433,0
3,53,-3.893908,4.273992,0
4,53,-4.360176,4.488626,0
5,53,-4.105250,4.813020,0
6,53,-4.807058,4.213069,0
7,53,-4.693502,4.665749,0
8,53,-4.114240,4.362236,0
9,53,-4.143795,4.598857,0
0,54,-4.316668,4.209385,0
1,54,-4.596169,4.498053,0
2,54,-4.462257,4.780207,0
3,54,-3.890930,4.269912,0
4,54,-4.355957,4.485942,0
5,54,-4.099661,4.810867,0
6,54,-4.808331,4.212942,0
7,54,-4.688689,4.666206,0
8,54,-4.109242,4.362091,0
9,54,-4.138847,4.597833,0
0,55,-4.311669,4.209477,0
1,55,-4.592741,4.499205,0
2,55,-4.457264,4.779947,0
3,55,-3.887975,4.265873,0
4,55,-4.351738,4.483258,0
5,55,-4.094196,4.808687,0
6,55,-4.809755,4.212915,0
7,55,-4.683731,4.666672,0
8,55,-4.104245,4.361914,0
9,55,-4.133936,4.596787,0
0,56,-4.306673,4.209663,0
1,56,-4.589375,4.500293,0
2,56,-4.452273,4.779642,0
3,56,-3.885021,4.261839,0
4,56,-4.347519,4.480575,0
5,56,-4.088850,4.806529,0
6,56,-4.811278,4.213007,0
7,56,-4.679023,4.667099,0
8,56,-4.099250,4.361705,0
9,56,-4.129065,4.595717,0
0,57,-4.301681,4.209945,0
1,57,-4.586078,4.501310,0
2,57,-4.447286,4.779288,0
3,57,-3.882068,4.257804,0
4,57,-4.343301,4.477891,0
5,57,-4.083609,4.804437,0
6,57,-4.812716,4.213200,0
7,57,-4.674078,4.667550,0
8,57,-4.094255,4.361464,0
9,57,-4.124235,4.594621,0
0,58,-4.296695,4.210320,0
1,58,-4.582853,4.502256,0
2,58,-4.442302,4.778888,0
3,58,-3.879115,4.253769,0
4,58,-4.339082,4.475207,0
5,58,-4.078459,4.802448,0
6,58,-4.814056,4.213479,0
7,58,-4.669101,4.667989,0
8,58,-4.089263,4.361191,0
9,58,-4.119450,4.593495,0
0,59,-4.291717,4.210785,0
1,59,-4.579707,4.503128,0
2,59,-4.437322,4.778442,0
3,59,-3.876162,4.249734,0
4,59,-4.334863,4.472523,0
5,59,-4.073381,4.800595,0
6,59,-4.815338,4.213840,0
7,59,-4.664123,4.668409,0
8,59,-4.084272,4.360886,0
9,59,-4.114713,4.592341,0
0,60,-4.286747,4.211339,0
1,60,-4.576647,4.503925,0
2,60,-4.432346,4.777953,0
3,60,-3.873209,4.245700,0
4,60,-4.330645,4.469840,0
5,60,-4.068362,4.798906,0
6,60,-4.816653,4.214310,0
7,60,-4.659142,4.668812,0
8,60,-4.079284,4.360549,0
9,60,-4.110027,4.591159,0
0,61,-4.281788,4.211976,0
1,61,-4.573678,4.504647,0
2,61,-4.427374,4.777423,0
3,61,-3.870256,4.241665,0
4,61,-4.326426,4.467156,0
5,61,-4.063389,4.797401,0
6,61,-4.818011,4.214900,0
7,61,-4.654160,4.669198,0
8,61,-4.074293,4.360181,0
9,61,-4.105394,4.589951,0
0,62,-4.276840,4.212692,0
1,62,-4.570807,4.505293,0
2,62,-4.422407,4.776853,0
3,62,-3.867302,4.237630,0
4,62,-4.322207,4.464472,0
5,62,-4.058455,4.796097,0
6,62,-4.819408,4.215621,0
7,62,-4.649185,4.669642,0
8,62,-4.069293,4.359783,0
9,62,-4.100816,4.588720,0
0,63,-4.271903,4.213484,0
1,63,-4.568038,4.505865,0
2,63,-4.417444,4.776246,0
3,63,-3.864349,4.233596,0
4,63,-4.318014,4.461804,0
5,63,-4.053557,4.794998,0
6,63,-4.820834,4.216480,0
7,63,-4.644236,4.670235,0
8,63,-4.064285,4.359356,0
9,63,-4.096291,4.587472,0
0,64,-4.266977,4.214342,0
1,64,-4.565378,4.506364,0
2,64,-4.412485,4.775605,0
3,64,-3.861416,4.229588,0
4,64,-4.313865,4.459168,0
5,64,-4.048684,4.794101,0
6,64,-4.822277,4.217483,0
7,64,-4.639353,4.671080,0
8,64,-4.059268,4.358902,0
